date,avg_stock_open,avg_stock_high,avg_stock_low,avg_stock_close,total_stock_volume,sp500_close,sp500_return,sp500_volatility_7d,avg_rainfall,depression_index,depression_word_count,total_articles,avg_depression_per_article,year,month,day_of_week,quarter
2014-10-31,57.740681514517654,58.5513992663517,56.84955070937594,57.71775016473584,4359329201.0,2018.050048828125,0.0117313935415495,0.0060153275937447,1.662,,,,,2014,10,4,4
2014-11-01,57.844722227781645,58.67057743095621,57.06545583473277,57.714747501025165,3824307189.0,2018.050048828125,0.0117313935415495,0.0060153275937447,3.5600000000000005,,,,,2014,11,5,4
2014-11-02,57.844722227781645,58.67057743095621,57.06545583473277,57.714747501025165,3824307189.0,2018.050048828125,0.0117313935415495,0.0060153275937447,1.51,,,,,2014,11,6,4
2014-11-03,57.844722227781645,58.67057743095621,57.06545583473277,57.714747501025165,3824307189.0,2017.81005859375,-0.0001189218446362,0.0058918125277955,1.036,,,,,2014,11,0,4
2014-11-04,57.506410394022325,58.32990513447247,56.62093550722865,57.365047067641264,3960336403.0,2012.0999755859375,-0.0028298416808328,0.0064348815548839,2.736,,,,,2014,11,1,4
2014-11-05,57.81062577146694,58.48876376869896,56.83478480519501,57.56488071957907,4036922830.0,2023.5699462890625,0.0057004974118071,0.0060794469905748,2.3380000000000005,,,,,2014,11,2,4
2014-11-06,57.66803835952288,58.62101780919643,56.9900253221265,57.91320137448045,4026684565.0,2031.2099609375,0.0037755130048497,0.0051133659113078,3.2659999999999996,,,,,2014,11,3,4
2014-11-07,58.03060588550734,58.73230282968858,57.19835178957178,57.88675029890471,3889733411.0,2031.9200439453125,0.0003495862178053,0.0048853481251772,0.676,,,,,2014,11,4,4
2014-11-08,58.02409558986623,58.90997485557308,57.38202168367551,58.19101534771967,3623656229.0,2031.9200439453125,0.0003495862178053,0.0048853481251772,0.44,,,,,2014,11,5,4
2014-11-09,58.02409558986623,58.90997485557308,57.38202168367551,58.19101534771967,3623656229.0,2031.9200439453125,0.0003495862178053,0.0048853481251772,1.798,,,,,2014,11,6,4
2014-11-10,58.02409558986623,58.90997485557308,57.38202168367551,58.19101534771967,3623656229.0,2038.260009765625,0.003120184693883,0.0047400669362271,1.4159999999999997,,,,,2014,11,0,4
2014-11-11,58.32079459755233,59.12250072588967,57.65760832747,58.38022318238993,3268904446.0,2039.6800537109375,0.0006966942090356,0.0028512852291496,1.1780000000000002,,,,,2014,11,1,4
2014-11-12,58.295990046199925,59.07504097645234,57.654821484835054,58.32702439328826,3463790053.0,2038.25,-0.0007011166816754,0.0029150978323202,0.59,,,,,2014,11,2,4
2014-11-13,58.49284954233599,59.218855784667916,57.704171475651584,58.32076432778541,3751187318.0,2039.3299560546875,0.0005298447465655,0.0023072658490599,1.494,,,,,2014,11,3,4
2014-11-14,58.40909135677353,59.078715454752746,57.6295371689292,58.246111465402805,3493488398.0,2039.8199462890625,0.0002402702088106,0.0016461931276553,1.6019999999999999,,,,,2014,11,4,4
2014-11-15,58.25809144668052,59.03569876948958,57.620706140754976,58.247835546019544,3493213822.0,2039.8199462890625,0.0002402702088106,0.0016461931276553,0.8280000000000001,,,,,2014,11,5,4
2014-11-16,58.25809144668052,59.03569876948958,57.620706140754976,58.247835546019544,3493213822.0,2039.8199462890625,0.0002402702088106,0.0016461931276553,3.9419999999999997,,,,,2014,11,6,4
2014-11-17,58.25809144668052,59.03569876948958,57.620706140754976,58.247835546019544,3493213822.0,2041.3199462890625,0.0007353590216279,0.001167908434041,8.284,,,,,2014,11,0,4
2014-11-18,58.38797849692861,59.32051496825001,57.837531665772694,58.5408191929063,3551752384.0,2051.800048828125,0.0051339833121772,0.0020147208911645,0.6659999999999999,,,,,2014,11,1,4
2014-11-19,58.60104881568442,59.240181989049965,57.77470343719327,58.428151354846726,3562149668.0,2048.719970703125,-0.0015011590075549,0.0021095887608669,0.43,,,,,2014,11,2,4
2014-11-20,58.296579061415606,59.2952188470647,57.75664488508782,58.5360697237144,3462262678.0,2052.75,0.0019670962134916,0.0021599482932245,0.518,,,,,2014,11,3,4
2014-11-21,59.27860379652828,59.8527716573504,58.34811318155676,58.84821089983461,4027818802.0,2063.5,0.0052368773596394,0.002550266827123,1.164,,,,,2014,11,4,4
2014-11-22,59.09581136474031,59.835721447695306,58.4644383668517,59.129152382512494,3515425038.0,2063.5,0.0052368773596394,0.002550266827123,3.5260000000000002,,,,,2014,11,5,4
2014-11-23,59.09581136474031,59.835721447695306,58.4644383668517,59.129152382512494,3515425038.0,2063.5,0.0052368773596394,0.002550266827123,7.518000000000003,,,,,2014,11,6,4
2014-11-24,59.09581136474031,59.835721447695306,58.4644383668517,59.129152382512494,3515425038.0,2069.409912109375,0.0028640233144536,0.0025144766260325,4.612,,,,,2014,11,0,4
2014-11-25,59.29954488519069,59.99127783512025,58.538945715270046,59.13472401027185,3900666967.0,2067.030029296875,-0.0011500296768531,0.0027311220606544,2.8040000000000003,,,,,2014,11,1,4
2014-11-26,59.24555304003102,59.94336635336733,58.59067403802361,59.22139095690146,3312950565.0,2072.830078125,0.0028059818899186,0.0026961168762182,8.618,,,,,2014,11,2,4
2014-11-27,59.378248823840764,60.24886461759008,58.605059655646365,59.22651238033021,2812171521.0,2072.830078125,0.0028059818899186,0.0026961168762182,1.338,,,,,2014,11,3,4
2014-11-28,59.378248823840764,60.24886461759008,58.605059655646365,59.22651238033021,2812171521.0,2067.56005859375,-0.0025424271805323,0.0028572610720091,1.8080000000000005,,,,,2014,11,4,4
2014-11-29,59.148537320467554,59.88455304125691,58.11710530556554,58.7630422433534,4098941253.0,2067.56005859375,-0.0025424271805323,0.0028572610720091,0.9740000000000001,,,,,2014,11,5,4
2014-11-30,59.148537320467554,59.88455304125691,58.11710530556554,58.7630422433534,4098941253.0,2067.56005859375,-0.0025424271805323,0.0028572610720091,0.174,,,,,2014,11,6,4
2014-12-01,59.148537320467554,59.88455304125691,58.11710530556554,58.7630422433534,4098941253.0,2053.43994140625,-0.0068293625274923,0.0041029833362996,1.43,,,,,2014,12,0,4
2014-12-02,58.953338888878186,59.888161998985595,58.27377914964465,59.1403712798281,3826708827.0,2066.550048828125,0.0063844610974581,0.0046929459771167,1.742,,,,,2014,12,1,4
2014-12-03,59.26896478407296,60.20922338430755,58.58514393206118,59.44473399417809,3970104337.0,2074.330078125,0.0037647427417917,0.0044986773384553,1.264,,,,,2014,12,2,4
2014-12-04,59.4775025521846,60.23299873033768,58.72051251757752,59.391175883818434,3557864589.0,2071.919921875,-0.0011618962070774,0.0044413570991498,1.71,,,,,2014,12,3,4
2014-12-05,59.52124701791005,60.31966348683047,58.85597043113122,59.52081335362685,3686020838.0,2075.3701171875,0.0016652165347093,0.0044281175506892,3.908,,,,,2014,12,4,4
2014-12-06,59.54708876900606,60.39944183645677,58.61855221877207,59.23205674513878,4018019637.0,2075.3701171875,0.0016652165347093,0.0044281175506892,6.948,,,,,2014,12,5,4
2014-12-07,59.54708876900606,60.39944183645677,58.61855221877207,59.23205674513878,4018019637.0,2075.3701171875,0.0016652165347093,0.0044281175506892,1.036,,,,,2014,12,6,4
2014-12-08,59.54708876900606,60.39944183645677,58.61855221877207,59.23205674513878,4018019637.0,2060.31005859375,-0.0072565652116833,0.0051594240617517,0.7319999999999999,,,,,2014,12,0,4
2014-12-09,58.85157013140396,59.95418032103605,58.144610310112974,59.31324691043432,4104002015.0,2059.820068359375,-0.0002378235413311,0.0051069667458226,8.784,,,,,2014,12,1,4
2014-12-10,59.30641889986863,59.906460394083844,57.988766128201505,58.390501962477465,4081423345.0,2026.1400146484375,-0.016350968819215,0.0076839839140333,2.6260000000000003,,,,,2014,12,2,4
2014-12-11,58.75557600209279,59.81545341607163,58.08752877485508,58.64111428045894,3741244104.0,2035.3299560546875,0.004535689211905,0.0073780731524717,0.966,,,,,2014,12,3,4
2014-12-12,58.334962436499524,59.26872601109698,57.420228695337975,57.87144416149157,4143660359.0,2002.3299560546875,-0.0162135873359657,0.0084896496728459,0.9359999999999998,,,,,2014,12,4,4
2014-12-13,58.281421608990804,58.93843028231938,56.877318158960804,57.44055633318139,4256796065.0,2002.3299560546875,-0.0162135873359657,0.0084896496728459,0.9140000000000001,,,,,2014,12,5,4
2014-12-14,58.281421608990804,58.93843028231938,56.877318158960804,57.44055633318139,4256796065.0,2002.3299560546875,-0.0162135873359657,0.0084896496728459,1.338,,,,,2014,12,6,4
2014-12-15,58.281421608990804,58.93843028231938,56.877318158960804,57.44055633318139,4256796065.0,1989.6300048828125,-0.0063425866118981,0.0083231872635613,2.345999999999999,,,,,2014,12,0,4
2014-12-16,57.340755309051005,58.576568865822004,56.43932061220699,56.97412011894097,4492198361.0,1972.739990234375,-0.0084890228871635,0.0076766196514349,1.9840000000000004,,,,,2014,12,1,4
2014-12-17,57.23524282650768,58.71888542777587,56.508167397944305,58.09913406518113,4508872617.0,2012.8900146484375,0.0203524157328469,0.0129322956386478,2.184,,,,,2014,12,2,4
2014-12-18,58.86688715138743,59.933876626916756,58.03408126429762,59.31761713688117,4532904109.0,2061.22998046875,0.0240152047397161,0.0166018341056371,1.012,,,,,2014,12,3,4
2014-12-19,59.50476112570896,60.45206869340126,58.71294407231984,59.575501189763806,5722311467.0,2070.64990234375,0.0045700489340145,0.0149204596043848,2.0540000000000003,,,,,2014,12,4,4
2014-12-20,59.67830521101858,60.55952950340665,58.945946654967614,59.828892162655926,3614159382.0,2070.64990234375,0.0045700489340145,0.0149204596043848,2.428,,,,,2014,12,5,4
2014-12-21,59.67830521101858,60.55952950340665,58.945946654967614,59.828892162655926,3614159382.0,2070.64990234375,0.0045700489340145,0.0149204596043848,3.108,,,,,2014,12,6,4
2014-12-22,59.67830521101858,60.55952950340665,58.945946654967614,59.828892162655926,3614159382.0,2078.5400390625,0.0038104639078866,0.0149121873463205,2.8979999999999997,,,,,2014,12,0,4
2014-12-23,60.1636778680871,60.90054766366108,59.221269923441554,59.87885266209979,3237960989.0,2082.169921875,0.0017463617463617,0.0123623260612309,6.0619999999999985,,,,,2014,12,1,4
2014-12-24,60.02282379576447,60.75493268477071,59.40141542234374,59.94777136138711,2115218236.0,2081.8798828125,-0.0001392965384107,0.0115539251740028,8.814,,,,,2014,12,2,4
2014-12-25,60.19617812650275,60.88661136913587,59.64226997370474,60.091507152257215,2399267477.0,2081.8798828125,-0.0001392965384107,0.0115539251740028,2.3240000000000003,,,,,2014,12,3,4
2014-12-26,60.19617812650275,60.88661136913587,59.64226997370474,60.091507152257215,2399267477.0,2088.77001953125,0.0033095745703839,0.0097069222750692,0.49999999999999994,,,,,2014,12,4,4
2014-12-27,60.12042677965021,60.99467068754905,59.51974322758609,60.208290763644584,2787618058.0,2088.77001953125,0.0033095745703839,0.0097069222750692,2.744,,,,,2014,12,5,4
2014-12-28,60.12042677965021,60.99467068754905,59.51974322758609,60.208290763644584,2787618058.0,2088.77001953125,0.0033095745703839,0.0097069222750692,3.9519999999999986,51.0,,,,2014,12,6,4
2014-12-29,60.12042677965021,60.99467068754905,59.51974322758609,60.208290763644584,2787618058.0,2090.570068359375,0.0008617745425745,0.0083538368658438,2.2619999999999996,,,,,2014,12,0,4
2014-12-30,60.19347259056391,60.86775309869813,59.48883706022265,59.98185407207069,2660840203.0,2080.35009765625,-0.0048886047197381,0.0032091426173922,0.8760000000000001,,,,,2014,12,1,4
2014-12-31,60.200898771798386,60.85542275114256,59.15075577172735,59.450587398918024,2967261150.0,2058.89990234375,-0.0103108584159301,0.0050826512568031,0.45799999999999996,,,,,2014,12,2,4
2015-01-01,59.73814710587806,60.47191234401941,58.64275719657478,59.421662527548364,3132427374.0,2058.89990234375,-0.0103108584159301,0.0050826512568031,0.9320000000000002,,,,,2015,1,3,1
2015-01-02,59.73814710587806,60.47191234401941,58.64275719657478,59.421662527548364,3132427374.0,2058.199951171875,-0.0003399636723855,0.0046812018157925,1.6959999999999997,,,,,2015,1,4,1
2015-01-03,59.240487797182745,59.90574168656279,57.97267527996964,58.51965025186064,3987846773.0,2058.199951171875,-0.0003399636723855,0.0046812018157925,7.956,,,,,2015,1,5,1
2015-01-04,59.240487797182745,59.90574168656279,57.97267527996964,58.51965025186064,3987846773.0,2058.199951171875,-0.0003399636723855,0.0046812018157925,5.706,63.0,,,,2015,1,6,1
2015-01-05,59.240487797182745,59.90574168656279,57.97267527996964,58.51965025186064,3987846773.0,2020.5799560546875,-0.0182781051451137,0.0076310009015142,2.2460000000000004,,,,,2015,1,0,1
2015-01-06,58.72735288962747,59.45798051686055,57.33792647192497,58.02271792144177,4464880362.0,2002.6099853515625,-0.0088934717229465,0.0075610880392556,0.554,,,,,2015,1,1,1
2015-01-07,58.555442017643905,59.53556739510717,57.76824970398874,58.73595273150391,3950670268.0,2025.9000244140625,0.0116298426717429,0.0095659808336596,0.046000000000000006,,,,,2015,1,2,1
2015-01-08,59.257497340116906,60.39589061565586,58.59183752348588,59.66328453388347,4202911084.0,2062.139892578125,0.0178882806295161,0.0127402906786253,0.64,,,,,2015,1,3,1
2015-01-09,59.79811975345202,60.453502429128214,58.68441340239193,59.25586523180939,3622354738.0,2044.81005859375,-0.0084038110347154,0.0129460430565686,0.8299999999999998,,,,,2015,1,4,1
2015-01-10,59.41455280708167,60.05274114830678,58.25871764165893,58.91088251977328,3721845406.0,2044.81005859375,-0.0084038110347154,0.0129460430565686,0.19599999999999998,,,,,2015,1,5,1
2015-01-11,59.41455280708167,60.05274114830678,58.25871764165893,58.91088251977328,3721845406.0,2044.81005859375,-0.0084038110347154,0.0129460430565686,1.8539999999999999,72.0,,,,2015,1,6,1
2015-01-12,59.41455280708167,60.05274114830678,58.25871764165893,58.91088251977328,3721845406.0,2028.260009765625,-0.0080936851609125,0.0127454309746858,7.372000000000002,,,,,2015,1,0,1
2015-01-13,59.44262191978167,60.4663989353031,58.07736662546721,58.81605390622559,4210103243.0,2023.030029296875,-0.0025785552362955,0.012722848108825,0.9699999999999998,,,,,2015,1,1,1
2015-01-14,58.3392079409592,59.347672463535524,57.54404904051129,58.561160272217364,4378276010.0,2011.27001953125,-0.0058130673273852,0.0108651751608308,0.66,,,,,2015,1,2,1
2015-01-15,58.83749744374211,59.49169384966436,57.47053012607379,57.9882196998335,4303683651.0,1992.6700439453125,-0.0092478759218379,0.0109109410025184,1.048,,,,,2015,1,3,1
2015-01-16,58.00499781393745,59.303536355193465,57.33812844883507,58.71170297639066,4354203046.0,2019.4200439453125,0.0134241993958204,0.0112631826691957,1.158,,,,,2015,1,4,1
2015-01-17,59.05708560045714,59.74062294083874,57.83691409027837,58.7315071187765,4056653053.0,2019.4200439453125,0.0134241993958204,0.0112631826691957,1.122,,,,,2015,1,5,1
2015-01-18,59.05708560045714,59.74062294083874,57.83691409027837,58.7315071187765,4056653053.0,2019.4200439453125,0.0134241993958204,0.0112631826691957,5.446000000000001,72.0,,,,2015,1,6,1
2015-01-19,59.05708560045714,59.74062294083874,57.83691409027837,58.7315071187765,4056653053.0,2019.4200439453125,0.0134241993958204,0.0112631826691957,0.948,,,,,2015,1,0,1
2015-01-20,59.05708560045714,59.74062294083874,57.83691409027837,58.7315071187765,4056653053.0,2022.550048828125,0.0015499523698385,0.0080854596638518,0.244,,,,,2015,1,1,1
2015-01-21,58.71808566032884,59.848605408322825,58.08101098608815,59.05965368135042,4088701014.0,2032.1199951171875,0.0047316239687653,0.0080754921945981,0.7080000000000001,,,,,2015,1,2,1
2015-01-22,59.378910232947035,60.54435164351807,58.468728354930555,59.85790760797333,4333766452.0,2063.14990234375,0.0152697219165804,0.0093201772545001,1.9520000000000002,,,,,2015,1,3,1
2015-01-23,59.87712150353565,60.672854979544596,59.03986388220888,59.6186871077435,3691521695.0,2051.820068359375,-0.0054915224393071,0.0096429442346912,4.1419999999999995,,,,,2015,1,4,1
2015-01-24,59.5746895496632,60.53423587127385,58.75570624795104,59.81964880691107,3672607392.0,2051.820068359375,-0.0054915224393071,0.0096429442346912,4.918000000000001,,,,,2015,1,5,1
2015-01-25,59.5746895496632,60.53423587127385,58.75570624795104,59.81964880691107,3672607392.0,2051.820068359375,-0.0054915224393071,0.0096429442346912,0.972,76.0,,,,2015,1,6,1
2015-01-26,59.5746895496632,60.53423587127385,58.75570624795104,59.81964880691107,3672607392.0,2057.090087890625,0.0025684608570302,0.0090013758882269,1.4260000000000002,,,,,2015,1,0,1
2015-01-27,59.309495079283394,60.25335006613245,58.52752979042597,59.28430654642829,4313188814.0,2029.550048828125,-0.013387862410411,0.0100364851804322,4.228,,,,,2015,1,1,1
2015-01-28,59.70862902274666,60.40586910963664,58.30195791844381,58.657699172537164,4622631545.0,2002.1600341796875,-0.0134956093663483,0.0103789820391692,0.23399999999999999,,,,,2015,1,2,1
2015-01-29,58.80090516907103,59.929793258878824,57.84912424605533,59.21688645021374,4565389802.0,2021.25,0.0095346852870998,0.0111398128740893,0.7240000000000001,,,,,2015,1,3,1
2015-01-30,58.94668884862797,59.912064558651956,57.93055840971297,58.46023348389394,5379667681.0,1994.989990234375,-0.0129919652520098,0.0118654301915453,1.766,,,,,2015,1,4,1
2015-01-31,58.756591164584506,59.67449319064676,57.54766832695461,58.967555087401095,4477764408.0,1994.989990234375,-0.0129919652520098,0.0118654301915453,1.5600000000000003,,,,,2015,1,5,1
2015-02-01,58.756591164584506,59.67449319064676,57.54766832695461,58.967555087401095,4477764408.0,1994.989990234375,-0.0129919652520098,0.0118654301915453,4.731999999999999,75.0,,,,2015,2,6,1
2015-02-02,58.756591164584506,59.67449319064676,57.54766832695461,58.967555087401095,4477764408.0,2020.8499755859375,0.0129624637106697,0.0113061131254391,6.367999999999999,,,,,2015,2,0,1
2015-02-03,59.27868775451368,60.43620138180503,58.52936047864039,59.77544840273867,4378153517.0,2050.030029296875,0.0144394952932995,0.0129368311771034,0.66,,,,,2015,2,1,1
2015-02-04,59.63208054062283,60.63768626114128,58.817957933348026,59.546630598634366,4438511886.0,2041.510009765625,-0.0041560462088314,0.0129593850405616,1.074,,,,,2015,2,2,1
2015-02-05,59.86251229786269,60.92929299991822,59.19166957192832,60.17841324251724,3926083240.0,2062.52001953125,0.0102914066867774,0.0122627567245622,1.646,,,,,2015,2,3,1
2015-02-06,60.34844584421519,61.1755437140812,59.29589339079402,59.94389809294051,4159938510.0,2055.469970703125,-0.0034181723141418,0.0105636547536521,1.0979999999999999,,,,,2015,2,4,1
2015-02-07,59.89721707560553,60.702993861579046,59.07644644277182,59.69799561703585,3657467690.0,2055.469970703125,-0.0034181723141418,0.0105636547536521,1.3359999999999999,,,,,2015,2,5,1
2015-02-08,59.89721707560553,60.702993861579046,59.07644644277182,59.69799561703585,3657467690.0,2055.469970703125,-0.0034181723141418,0.0105636547536521,1.3239999999999998,74.0,,,,2015,2,6,1
2015-02-09,59.89721707560553,60.702993861579046,59.07644644277182,59.69799561703585,3657467690.0,2046.739990234375,-0.0042471943609877,0.0106028677746105,3.6959999999999997,,,,,2015,2,0,1
2015-02-10,60.14295633799692,61.013721266581314,59.25693385896481,60.32810268755928,3949842304.0,2068.590087890625,0.0106755610192323,0.0086850750719627,1.5919999999999999,,,,,2015,2,1,1
2015-02-11,60.40096671675019,61.23463454187797,59.61527132159412,60.3709152033367,4018406093.0,2068.530029296875,-2.903358867545336e-05,0.0081251296150633,0.31199999999999994,,,,,2015,2,2,1
2015-02-12,60.75469633237555,61.71857340274529,60.06838921065038,61.00578038257907,4663397008.0,2088.47998046875,0.0096445064317758,0.0071834413235449,0.27599999999999997,,,,,2015,2,3,1
2015-02-13,61.14180344034025,61.94988741967135,60.334101479066604,61.170388760082275,3926156113.0,2096.989990234375,0.0040747384917307,0.0065210473678902,0.02,,,,,2015,2,4,1
2015-02-14,61.21661159141113,62.08460295160787,60.50734208403109,61.29585041016696,3771970692.0,2096.989990234375,0.0040747384917307,0.0065210473678902,0.9520000000000002,,,,,2015,2,5,1
2015-02-15,61.21661159141113,62.08460295160787,60.50734208403109,61.29585041016696,3771970692.0,2096.989990234375,0.0040747384917307,0.0065210473678902,1.206,73.0,,,,2015,2,6,1
2015-02-16,61.21661159141113,62.08460295160787,60.50734208403109,61.29585041016696,3771970692.0,2096.989990234375,0.0040747384917307,0.0065210473678902,4.902,,,,,2015,2,0,1
2015-02-17,61.21661159141113,62.08460295160787,60.50734208403109,61.29585041016696,3771970692.0,2100.340087890625,0.0015975744623728,0.0058882988772419,1.78,,,,,2015,2,1,1
2015-02-18,61.26680998681978,62.174759943125565,60.61290502633083,61.46260787540698,3491518577.0,2099.679931640625,-0.0003143092177338,0.0054596094303244,0.456,,,,,2015,2,2,1
2015-02-19,61.677387494999024,62.58610973353373,60.909806492298124,61.69228016166573,3501353738.0,2097.449951171875,-0.0010620573331896,0.0048478088123317,0.35200000000000004,,,,,2015,2,3,1
2015-02-20,61.73287009359522,62.75709457284705,60.989688386907275,62.13068580330606,3787114372.0,2110.300048828125,0.0061265336267357,0.003949141659192,0.8039999999999999,,,,,2015,2,4,1
2015-02-21,62.16621864411022,62.89809617434937,61.41531950161839,62.12817555523489,3542007822.0,2110.300048828125,0.0061265336267357,0.003949141659192,6.719999999999999,,,,,2015,2,5,1
2015-02-22,62.16621864411022,62.89809617434937,61.41531950161839,62.12817555523489,3542007822.0,2110.300048828125,0.0061265336267357,0.003949141659192,3.6259999999999994,82.0,,,,2015,2,6,1
2015-02-23,62.16621864411022,62.89809617434937,61.41531950161839,62.12817555523489,3542007822.0,2109.659912109375,-0.0003033391953459,0.0039838251466553,2.1460000000000004,,,,,2015,2,0,1
2015-02-24,62.227659031967825,63.059402063529724,61.49957301725291,62.23506284045033,3684104918.0,2115.47998046875,0.0027587708928666,0.0026434896131341,0.6120000000000001,,,,,2015,2,1,1
2015-02-25,62.30936973183356,63.201452665198765,61.56880473192678,62.28566903208356,3716081749.0,2113.860107421875,-0.0007657236475081,0.0025940291106729,3.5260000000000007,,,,,2015,2,2,1
2015-02-26,62.33084322082838,63.123368697590784,61.506276680213986,62.164529318591036,4017204315.0,2110.739990234375,-0.0014760282274807,0.0027601034364065,2.3280000000000003,,,,,2015,2,3,1
2015-02-27,62.273153247467015,62.958155011025184,61.466669418265674,61.970370257636944,3807538224.0,2104.5,-0.0029563045487578,0.0030849040526098,0.8579999999999999,,,,,2015,2,4,1
2015-02-28,62.15935011860145,63.17807923158324,61.455296875571875,62.45075485870183,3868372574.0,2104.5,-0.0029563045487578,0.0030849040526098,1.032,,,,,2015,2,5,1
2015-03-01,62.15935011860145,63.17807923158324,61.455296875571875,62.45075485870183,3868372574.0,2104.5,-0.0029563045487578,0.0030849040526098,3.7699999999999996,80.0,,,,2015,3,6,1
2015-03-02,62.15935011860145,63.17807923158324,61.455296875571875,62.45075485870183,3868372574.0,2117.389892578125,0.0061249192578403,0.0036819329139803,2.2720000000000002,,,,,2015,3,0,1
2015-03-03,62.46613614161295,63.082190823872345,61.45669834819469,62.10157791848677,3535462974.0,2107.780029296875,-0.0045385421527393,0.0035853771064877,3.2540000000000004,,,,,2015,3,1,1
2015-03-04,61.99754104136769,62.70563910395904,61.131942993184154,61.81859870866475,3625384707.0,2098.530029296875,-0.0043885034830155,0.0039277406708572,5.604,,,,,2015,3,2,1
2015-03-05,62.04459015053439,62.91054787729605,61.377494150994146,62.102011658399704,3613265343.0,2101.0400390625,0.0011960799848387,0.0037348273426869,5.848,,,,,2015,3,3,1
2015-03-06,61.88569290644706,62.607672353820064,60.82246405048615,61.29275869883864,4239937851.0,2071.260009765625,-0.0141739465898818,0.0062217245903671,0.054000000000000006,,,,,2015,3,4,1
2015-03-07,61.42883655074788,62.27476330794266,60.796094071999114,61.50391388093808,3711133572.0,2071.260009765625,-0.0141739465898818,0.0062217245903671,0.13999999999999996,,,,,2015,3,5,1
2015-03-08,61.42883655074788,62.27476330794266,60.796094071999114,61.50391388093808,3711133572.0,2071.260009765625,-0.0141739465898818,0.0062217245903671,0.39399999999999996,79.0,,,,2015,3,6,1
2015-03-09,61.42883655074788,62.27476330794266,60.796094071999114,61.50391388093808,3711133572.0,2079.429931640625,0.0039444211911976,0.0067422108325643,1.784,,,,,2015,3,0,1
2015-03-10,61.13392992254718,61.7998497699663,60.246954523506076,60.67002236427539,4330585184.0,2044.1600341796875,-0.0169613300858424,0.0087985090864299,4.314,,,,,2015,3,1,1
2015-03-11,60.88612490163736,61.64928973461835,60.12110576135407,60.739057767913636,3880206902.0,2040.239990234375,-0.0019176795748703,0.0076945106723782,1.506,,,,,2015,3,2,1
2015-03-12,61.1137032368484,62.192807864653616,60.553952240615104,61.513626071442644,4081240998.0,2065.949951171875,0.0126014395662084,0.010262151835568,1.5679999999999998,,,,,2015,3,3,1
2015-03-13,61.519600427511804,62.176957158437425,60.46240964377492,61.17072033905888,3919333067.0,2053.39990234375,-0.0060747109681946,0.0103248633539797,3.8339999999999996,,,,,2015,3,4,1
2015-03-14,61.54134197766544,62.62737747886269,60.98302618520778,61.95981361120346,3600351114.0,2053.39990234375,-0.0060747109681946,0.0103248633539797,6.088000000000001,,,,,2015,3,5,1
2015-03-15,61.54134197766544,62.62737747886269,60.98302618520778,61.95981361120346,3600351114.0,2053.39990234375,-0.0060747109681946,0.0103248633539797,1.8939999999999997,84.0,,,,2015,3,6,1
2015-03-16,61.54134197766544,62.62737747886269,60.98302618520778,61.95981361120346,3600351114.0,2081.18994140625,0.013533671171787,0.0120760544435525,0.8660000000000001,,,,,2015,3,0,1
2015-03-17,61.80114335641014,62.58686056687206,61.117237789909105,61.82409972688591,3711003010.0,2074.280029296875,-0.003320173700583,0.0107729531081481,0.7459999999999998,,,,,2015,3,1,1
2015-03-18,61.80406332448855,63.254232579654655,61.03243120964426,62.5224435020728,4517234799.0,2099.5,0.0121584214025691,0.0116528376236716,1.284,,,,,2015,3,2,1
2015-03-19,62.54897900602414,63.3142689050321,61.740191824885024,62.429349719884385,3815913164.0,2089.27001953125,-0.0048725794087878,0.0090857315135626,2.5480000000000005,,,,,2015,3,3,1
2015-03-20,62.910689745090814,63.89088977270682,62.17938420347372,63.01082936226134,5358970476.0,2108.10009765625,0.0090127546697984,0.0090068816497514,2.903999999999999,,,,,2015,3,4,1
2015-03-21,63.04673789498072,63.85980925400975,62.320417735352834,62.81526557240353,3694461300.0,2108.10009765625,0.0090127546697984,0.0090068816497514,1.8079999999999998,,,,,2015,3,5,1
2015-03-22,63.04673789498072,63.85980925400975,62.320417735352834,62.81526557240353,3694461300.0,2108.10009765625,0.0090127546697984,0.0090068816497514,2.318,82.0,,,,2015,3,6,1
2015-03-23,63.04673789498072,63.85980925400975,62.320417735352834,62.81526557240353,3694461300.0,2104.419921875,-0.0017457310425351,0.0085344533520613,1.178,,,,,2015,3,0,1
2015-03-24,62.882302957000164,63.617416637971616,62.09438569021764,62.511401005831374,3684366990.0,2091.5,-0.0061394219569488,0.008545532377986,1.536,,,,,2015,3,1,1
2015-03-25,62.715585335981736,63.29768299235387,61.25402048036192,61.56982636143012,4365625586.0,2061.050048828125,-0.0145589056523428,0.0091626470209647,2.702,,,,,2015,3,2,1
2015-03-26,61.44188573068175,62.32008450355518,60.62707576815139,61.432834872567796,4151290920.0,2056.14990234375,-0.0023774999967425,0.0091357907702626,4.078,,,,,2015,3,3,1
2015-03-27,61.58029235718551,62.51945697176622,60.93910890673614,61.760615819122684,3758097761.0,2061.02001953125,0.0023685613495147,0.0073146848367561,2.102,,,,,2015,3,4,1
2015-03-28,62.206366694373024,63.200357550393,61.6361112062193,62.470124040110655,3566660661.0,2061.02001953125,0.0023685613495147,0.0073146848367561,1.176,,,,,2015,3,5,1
2015-03-29,62.206366694373024,63.200357550393,61.6361112062193,62.470124040110655,3566660661.0,2061.02001953125,0.0023685613495147,0.0073146848367561,0.49199999999999994,75.0,,,,2015,3,6,1
