date,open,high,low,close,volume,num_stocks,Close_^GSPC,Return,Volatility_7,depression_word_count,total_articles,depression_index,avg_national_rainfall,price_range,price_change_pct,depression_index_category
2017-05-02,77.64467976457908,78.46627048706635,76.67716535902038,77.52549840264531,4371565804.0,498,2391.169921875,0.0011890499458222,0.0044140413794356,4.0,4.0,85.0,2.6200000000000006,1.7891051280459749,-0.15349585096510246,High
2017-05-03,77.52146977431546,78.3194394151938,76.51083981873637,77.37304340548305,3868538961.0,498,2388.1298828125,-0.0012713605313821,0.0026572314230414,0.0,0.0,85.0,2.745999999999999,1.8085995964574266,-0.19146485388438098,High
2017-05-04,77.58728096742948,78.65371052402621,76.69751924655513,77.73996283395223,3678453477.0,498,2389.52001953125,0.000582102643895,0.001326042311863,0.0,0.0,85.0,5.289999999999999,1.9561912774710777,0.19678723705609658,High
2017-05-05,78.06148116693049,78.90986539679108,77.24804360031457,78.11652662859385,3313270567.0,498,2399.2900390625,0.0040886954080285,0.0019806505102898,0.0,0.0,85.0,9.579999999999998,1.6618217964765023,0.0705155229448472,High
2017-05-06,78.19921788330346,78.90776233060781,77.30162459744147,77.91155612420845,3460278609.0,498,2399.2900390625,0.0040886954080285,0.0019806505102898,0.0,0.0,85.0,2.7899999999999996,1.6061377331663351,-0.36785759101106763,High
2017-05-07,78.19921788330346,78.90776233060781,77.30162459744147,77.91155612420845,3460278609.0,498,2399.2900390625,0.0040886954080285,0.0019806505102898,0.0,0.0,85.0,1.2460000000000002,1.6061377331663351,-0.36785759101106763,High
2017-05-08,78.19921788330346,78.90776233060781,77.30162459744147,77.91155612420845,3460278609.0,498,2399.3798828125,3.744597299082386e-05,0.0019969210751356,0.0,0.0,85.0,1.096,1.6061377331663351,-0.36785759101106763,High
2017-05-09,78.10595451039894,78.89792335112227,77.31653189333025,77.96901478489718,4010668363.0,498,2396.919921875,-0.0010252486299153,0.0018292481075293,2.0,1.0,85.0,1.44,1.581391457792023,-0.17532558991200817,High
2017-05-10,77.94485676072713,78.82858245068039,77.11518262830943,77.99197247660304,5196821923.0,498,2399.6298828125,0.0011306013658478,0.0017897579176522,1.0,1.0,85.0,1.7379999999999993,1.7133998223709597,0.060447498185208795,High
2017-05-11,77.90227972878921,78.59975078594746,76.93653774400707,77.81693722445323,4983264965.0,498,2394.43994140625,-0.0021628091246167,0.0020578848216501,0.0,0.0,85.0,3.7960000000000003,1.663213041940395,-0.10955071486110138,High
2017-05-12,77.8530894777119,78.53916263344465,77.07192107458215,77.63402754906191,3990599796.0,498,2390.89990234375,-0.0014784413679722,0.0020838370043812,0.0,0.0,85.0,3.0219999999999994,1.4672415588624972,-0.2813785941182287,High
2017-05-13,77.89529559063867,78.92915961587941,77.3197405507197,78.15047878433901,4224694018.0,498,2390.89990234375,-0.0014784413679722,0.0020838370043812,0.0,0.0,85.0,5.104,1.6094190651597131,0.3275976960680724,High
2017-05-14,77.89529559063867,78.92915961587941,77.3197405507197,78.15047878433901,4224694018.0,498,2390.89990234375,-0.0014784413679722,0.0020838370043812,0.0,0.0,81.0,3.443999999999999,1.6094190651597131,0.3275976960680724,High
2017-05-15,77.89529559063867,78.92915961587941,77.3197405507197,78.15047878433901,4224694018.0,498,2402.320068359375,0.0047765136484509,0.0027267886481164,0.0,0.0,81.0,1.33,1.6094190651597131,0.3275976960680724,High
2017-05-16,78.36821851051452,79.06526625656205,77.4517135253104,78.15055704787075,4297930654.0,498,2400.669921875,-0.0006868970151433,0.0023249126724878,0.0,0.0,81.0,3.112,1.6135527312516587,-0.2777420066204161,High
2017-05-17,78.05478761275258,78.67971250597431,76.47792218915404,76.96853149655354,5328791973.0,498,2357.030029296875,-0.0181782144144334,0.0072864328718791,0.0,0.0,81.0,4.454000000000001,2.201790316820265,-1.3916585380876318,High
2017-05-18,77.00236808260304,78.24453494968938,76.21433357823717,77.30953431225205,4751348299.0,498,2365.719970703125,0.0036868182832792,0.0076556093003921,0.0,0.0,81.0,3.072,2.0302013714522076,0.3989049133131926,High
2017-05-19,77.69055016581996,78.90592203429553,77.00775553560376,77.97671972556286,4457431887.0,498,2381.72998046875,0.0067674999424665,0.0082908353097411,0.0,0.0,81.0,5.686000000000002,1.898166498691765,0.3683453896672269,High
2017-05-20,78.27241270047486,79.28252140698405,77.5916551237668,78.48557621647555,3896422649.0,498,2381.72998046875,0.0067674999424665,0.0082908353097411,0.0,0.0,81.0,5.241999999999998,1.6908662832172467,0.2723354354955224,High
2017-05-21,78.27241270047486,79.28252140698405,77.5916551237668,78.48557621647555,3896422649.0,498,2381.72998046875,0.0067674999424665,0.0082908353097411,0.0,0.0,77.0,3.9199999999999995,1.6908662832172467,0.2723354354955224,High
2017-05-22,78.27241270047486,79.28252140698405,77.5916551237668,78.48557621647555,3896422649.0,498,2394.02001953125,0.0051601311497457,0.0085823316103731,0.0,0.0,77.0,4.838000000000001,1.6908662832172467,0.2723354354955224,High
2017-05-23,78.58935061015218,79.38497835074016,77.55647399254876,78.29863536118503,3654227896.0,498,2398.419921875,0.0018378719926541,0.0085782129479791,0.0,0.0,77.0,4.385999999999998,1.8285043581913953,-0.36991684841532646,High
2017-05-24,78.48744693160003,79.44426407007191,77.74149266003558,78.67773532628055,3752698143.0,498,2404.389892578125,0.002489126548973,0.0084295706614572,0.0,0.0,77.0,4.0200000000000005,1.702771410036334,0.24244436801002547,High
2017-05-25,78.97618293889282,80.04235121679936,78.27297193393602,79.13797630698805,3759114508.0,498,2415.070068359375,0.0044419483770987,0.0085661147882279,0.0,0.0,77.0,4.953999999999999,1.7693792828633406,0.20486349437832194,High
2017-05-26,79.2105366974341,79.95323435436204,78.44094614157217,79.13144005972697,3572429709.0,498,2415.820068359375,0.0003105499959714,0.0021720386546848,1.0,2.0,77.0,4.726,1.5122882127898691,-0.0998562072736044,High
2017-05-27,79.1166597279375,79.91152291852097,78.33697408105249,79.0295226684057,4009266593.0,498,2415.820068359375,0.0003105499959714,0.0021720386546848,0.0,0.0,77.0,2.064,1.574548837468484,-0.11013743481011593,High
2017-05-28,79.1166597279375,79.91152291852097,78.33697408105249,79.0295226684057,4009266593.0,498,2415.820068359375,0.0003105499959714,0.0021720386546848,0.0,0.0,67.0,3.188,1.574548837468484,-0.11013743481011593,Medium
2017-05-29,79.1166597279375,79.91152291852097,78.33697408105249,79.0295226684057,4009266593.0,498,2415.820068359375,0.0003105499959714,0.0021720386546848,0.0,0.0,67.0,2.574,1.574548837468484,-0.11013743481011593,Medium
2017-05-30,79.1166597279375,79.91152291852097,78.33697408105249,79.0295226684057,4009266593.0,498,2412.909912109375,-0.001204624586125,0.0028064842502178,0.0,0.0,67.0,2.2520000000000002,1.574548837468484,-0.11013743481011593,Medium
2017-05-31,79.23014057029744,80.05395884831486,78.30747070023564,79.20796145109766,4846062983.0,498,2411.800048828125,-0.000459968801852,0.002418687744221,0.0,0.0,67.0,1.956,1.746488148079223,-0.02799328518179026,Medium
2017-06-01,79.50670233100394,80.66700451232145,78.7336695372276,79.98884944599796,3879478087.0,498,2430.06005859375,0.0075711126113033,0.0030632867628008,0.0,0.0,67.0,1.7960000000000007,1.9333349750938567,0.6064232333353936,Medium
2017-06-02,80.19951222268747,81.19971960619009,79.43013976641979,80.37417398447013,3836728562.0,498,2439.070068359375,0.0037077313104922,0.003113576689275,2.0,1.0,67.0,1.4979999999999998,1.7695798397703015,0.21778406993010235,Medium
2017-06-03,80.41864302294805,81.18172815117968,79.61673037724223,80.19908450645616,3820345627.0,498,2439.070068359375,0.0037077313104922,0.003113576689275,0.0,0.0,67.0,2.448,1.5649977739374492,-0.2730194246491253,Medium
2017-06-04,80.41864302294805,81.18172815117968,79.61673037724223,80.19908450645616,3820345627.0,498,2439.070068359375,0.0037077313104922,0.003113576689275,2.0,1.0,66.0,4.900000000000001,1.5649977739374492,-0.2730194246491253,Medium
2017-06-05,80.41864302294805,81.18172815117968,79.61673037724223,80.19908450645616,3820345627.0,498,2436.10009765625,-0.0012176651838143,0.0033995586159174,0.0,0.0,66.0,6.466000000000001,1.5649977739374492,-0.2730194246491253,Medium
2017-06-06,80.11142757302231,80.90939677354439,79.28468068395364,79.84339341772608,4026130064.0,498,2429.330078125,-0.0027790399654609,0.0035826803647088,18.0,2.0,66.0,4.391999999999999,1.6247160895907484,-0.3345766807761839,Medium
2017-06-07,80.07445407146119,80.91943931220828,79.25206448106091,80.05143232996684,3891403939.0,498,2433.139892578125,0.0015682572275503,0.0035828381364399,6.0,4.0,66.0,1.546,1.6673748311473702,-0.028750419545541177,Medium
2017-06-08,80.19393655895357,81.1111470303358,79.21386707953795,80.13719815470607,4539245168.0,498,2433.7900390625,0.0002672047284901,0.0034715364277857,3.0,2.0,66.0,1.4620000000000002,1.8972799507978522,-0.07075148905526848,Medium
2017-06-09,80.2849900403254,81.27977718437982,78.90817326297376,79.87462006658915,7905569403.0,498,2431.77001953125,-0.0008299892344156,0.0035043408429542,0.0,0.0,66.0,1.2180000000000002,2.371603921406063,-0.5111415888949253,Medium
2017-06-10,79.83248644921503,80.79728630205028,78.61243264059377,79.73882434933061,5918538251.0,498,2431.77001953125,-0.0008299892344156,0.0035043408429542,0.0,0.0,66.0,1.3940000000000001,2.184853661456515,-0.11732329036750544,Medium
2017-06-11,79.83248644921503,80.79728630205028,78.61243264059377,79.73882434933061,5918538251.0,498,2431.77001953125,-0.0008299892344156,0.0035043408429542,1.0,1.0,63.0,0.732,2.184853661456515,-0.11732329036750544,Medium
2017-06-12,79.83248644921503,80.79728630205028,78.61243264059377,79.73882434933061,5918538251.0,498,2429.389892578125,-0.0009787631782646,0.0021260646590699,2.0,2.0,63.0,2.242,2.184853661456515,-0.11732329036750544,Medium
2017-06-13,80.03279001912348,81.0775464970262,79.34168170895569,80.31320291063393,4914057088.0,498,2440.35009765625,0.0045115051773323,0.0023697837034899,57.0,13.0,63.0,2.882000000000001,1.735864788070515,0.3503725053736699,Medium
2017-06-14,80.51023360512622,81.37159372958268,79.44333568921947,80.28111099287209,4435500187.0,498,2437.919921875,-0.0009958307964025,0.0023509880070914,209.0,130.0,63.0,3.184,1.9282580403632181,-0.28458818462494406,Medium
2017-06-15,79.87772676060958,80.96137473196941,79.07178486577529,80.19123400933293,4312306691.0,498,2432.4599609375,-0.0022395981461527,0.0022470863351534,90.0,66.0,63.0,4.0760000000000005,1.8895898661941288,0.39248393943774,Medium
2017-06-16,80.26361136615037,81.07214623386814,79.26558551936932,80.1617174124622,5583579659.0,498,2433.14990234375,0.0002836393681004,0.0021664033092325,0.0,0.0,63.0,4.468000000000001,1.806560714498815,-0.12694912670120376,Medium
2017-06-17,80.53285725616459,81.60231873927893,79.80820130283398,80.84789395858964,4031514348.0,498,2433.14990234375,0.0002836393681004,0.0021664033092325,5.0,3.0,63.0,4.919999999999999,1.7941174364449495,0.3911902708517545,Medium
2017-06-18,80.53285725616459,81.60231873927893,79.80820130283398,80.84789395858964,4031514348.0,498,2433.14990234375,0.0002836393681004,0.0021664033092325,0.0,0.0,65.0,4.869999999999999,1.7941174364449495,0.3911902708517545,Medium
2017-06-19,80.53285725616459,81.60231873927893,79.80820130283398,80.84789395858964,4031514348.0,498,2453.4599609375,0.0083472286578751,0.0038383160763767,3.0,1.0,65.0,6.168000000000001,1.7941174364449495,0.3911902708517545,Medium
2017-06-20,80.87144207030502,81.67534642056953,79.87152541158626,80.44782157739003,4424325899.0,498,2437.030029296875,-0.0066966373620162,0.0048512776062128,1.0,1.0,65.0,2.542,1.8038210089832631,-0.5238196353005806,Medium
2017-06-21,80.65998617112274,81.56841822290903,79.66784497127746,80.49828289981826,3970089525.0,498,2435.610107421875,-0.0005826443900691,0.0048359054461362,0.0,0.0,65.0,2.0959999999999996,1.9005732516315703,-0.20047520335723387,Medium
2017-06-22,80.62745335645329,81.51087535189696,79.72415589465274,80.41946903050663,3612631178.0,498,2434.5,-0.0004557820722176,0.0044791059827132,1.0,1.0,65.0,4.136,1.7867194572442173,-0.2579572059992486,Medium
2017-06-23,80.57239187828802,81.49647475264314,79.69921708572458,80.55087595148737,5340240537.0,498,2438.300048828125,0.0015609155178168,0.0045202205674304,0.0,0.0,65.0,7.025999999999998,1.7972576669185543,-0.026703845199417358,Medium
2017-06-24,80.82265822047329,81.73761373309108,79.99035288307621,80.63630414822973,4125935373.0,498,2438.300048828125,0.0015609155178168,0.0045202205674304,0.0,0.0,65.0,5.022,1.747260850014868,-0.23057157033268003,Medium
2017-06-25,80.82265822047329,81.73761373309108,79.99035288307621,80.63630414822973,4125935373.0,498,2438.300048828125,0.0015609155178168,0.0045202205674304,0.0,0.0,60.0,0.67,1.747260850014868,-0.23057157033268003,Low
2017-06-26,80.82265822047329,81.73761373309108,79.99035288307621,80.63630414822973,4125935373.0,498,2439.070068359375,0.0003158017946232,0.0044080778926911,1.0,1.0,60.0,1.0420000000000003,1.747260850014868,-0.23057157033268003,Low
2017-06-27,80.67357686262147,81.44608923881748,79.5546144154753,79.96932895355914,4317091022.0,498,2419.3798828125,-0.0080728248861335,0.0054516164951234,0.0,0.0,60.0,2.434,1.891474823342179,-0.8729598171425955,Low
2017-06-28,80.44791562066584,81.50833426619452,79.69811299669237,80.64797223763294,4236033144.0,498,2440.68994140625,0.0088080663748337,0.00558168774962,0.0,0.0,60.0,2.4619999999999997,1.8102212695021507,0.2486784342684843,Low
2017-06-29,80.78711667939876,81.34562165062903,78.93635428912916,79.74679974092537,4700777081.0,498,2419.699951171875,-0.0086000232468206,0.005954595599099,5.0,1.0,60.0,3.337999999999999,2.4092673614998716,-1.287726287598383,Low
2017-06-30,80.11867472267906,81.1283159003043,79.27839012323578,80.08209596723917,3987020353.0,498,2423.409912109375,0.0015332318107057,0.0060327271773138,0.0,0.0,60.0,5.047999999999999,1.8499257770685205,-0.04565571705536007,Low
2017-07-01,80.49034518667649,81.40342060291911,79.4957543860174,80.11866230897635,3106974484.0,498,2423.409912109375,0.0015332318107057,0.0060327271773138,1.0,1.0,60.0,3.964,1.907666216901717,-0.46177324353388727,Low
2017-07-02,80.49034518667649,81.40342060291911,79.4957543860174,80.11866230897635,3106974484.0,498,2423.409912109375,0.0015332318107057,0.0060327271773138,0.0,0.0,63.0,1.7539999999999998,1.907666216901717,-0.46177324353388727,Medium
2017-07-03,80.49034518667649,81.40342060291911,79.4957543860174,80.11866230897635,3106974484.0,498,2429.010009765625,0.0023108338495552,0.0061411616682969,0.0,0.0,63.0,1.6260000000000003,1.907666216901717,-0.46177324353388727,Medium
2017-07-04,80.19227288283045,81.2128617179614,79.33359265928173,80.23993324180205,4388579520.0,498,2429.010009765625,0.0023108338495552,0.0061411616682969,4.0,1.0,63.0,2.37,1.879269058679668,0.05943260772921942,Medium
2017-07-05,80.19227288283045,81.2128617179614,79.33359265928173,80.23993324180205,4388579520.0,498,2432.5400390625,0.0014532790242456,0.0061358396925279,5.0,2.0,63.0,2.862,1.879269058679668,0.05943260772921942,Medium
2017-07-06,80.02822357759834,80.86436449982743,79.0024552478391,79.63109326841362,4193248063.0,498,2409.75,-0.0093688238205867,0.0069992510604621,6.0,2.0,63.0,4.482,1.8619092519883367,-0.4962378163994172,Medium
2017-07-07,79.91273193050624,81.1783058222753,79.312322175722,80.37383279024837,3701829697.0,498,2425.179931640625,0.0064031254863057,0.0069426057771953,0.0,0.0,63.0,5.076,1.8659836465533033,0.5770055016303467,Medium
2017-07-08,80.38466764992006,81.36807371636142,79.62635976803544,80.43594380937905,4057623098.0,498,2425.179931640625,0.0064031254863057,0.0069426057771953,0.0,0.0,63.0,2.1320000000000006,1.7417139483259803,0.06378848225423274,Medium
2017-07-09,80.38466764992006,81.36807371636142,79.62635976803544,80.43594380937905,4057623098.0,498,2425.179931640625,0.0064031254863057,0.0069426057771953,0.0,0.0,61.0,1.888,1.7417139483259803,0.06378848225423274,Medium
2017-07-10,80.38466764992006,81.36807371636142,79.62635976803544,80.43594380937905,4057623098.0,498,2427.429931640625,0.0009277662125786,0.0059065529940354,0.0,0.0,61.0,2.7039999999999997,1.7417139483259803,0.06378848225423274,Medium
2017-07-11,80.54749754992832,81.29785224386572,79.55374974273478,80.36555551764476,3830839320.0,498,2425.530029296875,-0.0007826806116978,0.0048161996289698,1.0,1.0,61.0,2.6060000000000003,1.7441025011309392,-0.2258816695959789,Medium
2017-07-12,80.89666478795262,81.8668584242841,80.18161117917538,80.96133744716644,4358117384.0,498,2443.25,0.0073056076358954,0.0054977416498536,0.0,0.0,61.0,3.2919999999999994,1.6852472451087266,0.07994477817268152,Medium
2017-07-13,81.17851521791135,81.92161776276528,80.29681472270194,81.00565111349864,4485324007.0,498,2447.830078125,0.001874584313926,0.0054852240361917,0.0,0.0,61.0,4.152,1.624803040063341,-0.21294317092235898,Medium
2017-07-14,81.19475041607548,82.1092413200835,80.55061765055932,81.34140551808369,3812261570.0,498,2459.27001953125,0.0046735030786992,0.0056507517435651,0.0,0.0,61.0,4.494000000000001,1.5586236695241809,0.1806214087200088,Medium
2017-07-15,81.41560721467313,82.23937618182305,80.64741239334268,81.35248723422667,3914381400.0,498,2459.27001953125,0.0046735030786992,0.0056507517435651,0.0,0.0,61.0,3.7359999999999998,1.5919637884803706,-0.07752810868317496,Medium
2017-07-16,81.41560721467313,82.23937618182305,80.64741239334268,81.35248723422667,3914381400.0,498,2459.27001953125,0.0046735030786992,0.0056507517435651,0.0,0.0,65.0,2.1299999999999994,1.5919637884803706,-0.07752810868317496,Medium
2017-07-17,81.41560721467313,82.23937618182305,80.64741239334268,81.35248723422667,3914381400.0,498,2459.139892578125,-5.291283677333336e-05,0.0032158267788486,0.0,0.0,65.0,2.5379999999999994,1.5919637884803706,-0.07752810868317496,Medium
2017-07-18,81.38871080186486,82.21738597716268,80.43872306600606,81.29047457760117,4068350995.0,498,2460.610107421875,0.0005978573436131,0.0028966658464953,0.0,0.0,65.0,2.548,1.7786629111566157,-0.12070006183392677,Medium
2017-07-19,81.6333378582253,82.57064688354063,80.87331548670895,81.73832648824975,3969697955.0,498,2473.830078125,0.0053726393560888,0.0030837240467343,0.0,0.0,65.0,3.742000000000001,1.6973313968316859,0.12860999290116903,Medium
2017-07-20,81.92495446473586,82.72766246582594,80.90032738935747,81.64613696466009,4162949658.0,498,2473.449951171875,-0.0001536592818101,0.002972035894223,0.0,0.0,65.0,1.398,1.8273350764684722,-0.3403328105550429,Medium
2017-07-21,81.75571861173832,82.94948875960124,81.03247489155419,82.1253380100411,3941105214.0,498,2472.5400390625,-0.000367871647835,0.0023930374518789,1.0,1.0,65.0,2.1239999999999997,1.91701386804705,0.45210219490348785,Medium
2017-07-22,82.19948519980058,83.04833831360058,81.38150827348183,82.16473940002871,3910205284.0,498,2472.5400390625,-0.000367871647835,0.0023930374518789,0.0,0.0,65.0,2.954,1.6668300401187537,-0.04227009413430426,Medium
2017-07-23,82.19948519980058,83.04833831360058,81.38150827348183,82.16473940002871,3910205284.0,498,2472.5400390625,-0.000367871647835,0.0023930374518789,0.0,0.0,64.0,4.67,1.6668300401187537,-0.04227009413430426,Medium
2017-07-24,82.19948519980058,83.04833831360058,81.38150827348183,82.16473940002871,3910205284.0,498,2469.909912109375,-0.0010637348279797,0.0026067600639511,0.0,0.0,64.0,7.092000000000001,1.6668300401187537,-0.04227009413430426,Medium
2017-07-25,82.52720871142917,83.38910405293156,81.4382298838359,82.23082580623857,4386522643.0,498,2477.1298828125,0.0029231716783382,0.0022927635224826,1.0,1.0,64.0,2.3960000000000004,1.9508741690956555,-0.3591335631221361,Medium
2017-07-26,82.39409215103817,83.30975763050117,81.35378071917822,82.19855433104028,4297572386.0,498,2477.830078125,0.0002826639480466,0.0022695796037689,0.0,0.0,64.0,1.7860000000000003,1.9559769113229493,-0.23732019480163327,Medium
2017-07-27,82.3477260288308,83.2375394360526,80.70484114499389,81.87487176096583,5143206663.0,498,2475.419921875,-0.0009726882691745,0.0023996035823319,0.0,0.0,64.0,3.7479999999999993,2.5326982910587077,-0.5742165456996631,Medium
2017-07-28,81.88783849187851,82.90839449300883,80.90547913522481,81.93819162979662,3900937229.0,498,2472.10009765625,-0.0013411155777705,0.0014486409840154,0.0,0.0,64.0,4.036,2.002915357784019,0.06149037371782904,Medium
2017-07-29,82.19014061464371,82.99011541965685,81.13967939654742,81.88959886750064,4053660882.0,498,2472.10009765625,-0.0013411155777705,0.0014486409840154,0.0,0.0,64.0,4.591999999999999,1.850436023109424,-0.36566642287691214,Medium
2017-07-30,82.19014061464371,82.99011541965685,81.13967939654742,81.88959886750064,4053660882.0,498,2472.10009765625,-0.0013411155777705,0.0014486409840154,0.0,0.0,62.0,0.72,1.850436023109424,-0.36566642287691214,Medium
2017-07-31,82.19014061464371,82.99011541965685,81.13967939654742,81.88959886750064,4053660882.0,498,2470.300048828125,-0.0007281456077897,0.0014683899667065,0.0,0.0,62.0,1.4320000000000002,1.850436023109424,-0.36566642287691214,Medium
2017-08-01,82.23573210006641,83.08453690601505,81.1624848070365,82.01828526014305,3764590513.0,498,2476.35009765625,0.0024491149692504,0.0017647732398927,2.0,2.0,62.0,1.228,1.92205209897854,-0.2644189263844266,Medium
2017-08-02,82.08128103085953,82.98394481481859,80.92563335879127,81.9674800385433,4117911050.0,498,2477.570068359375,0.0004926487188865,0.0016714635345982,1.0,1.0,62.0,2.6399999999999992,2.0583114560273117,-0.13864426929867685,Medium
2017-08-03,81.96570989395089,82.99685787632959,80.98561384829618,81.95970840626453,3768411981.0,498,2472.159912109375,-0.0021836541856442,0.0015161310475192,3.0,1.0,62.0,3.296,2.0112440280334027,-0.0073219492567401,Medium
2017-08-04,82.2479741726616,83.03980438417722,81.29830620971084,82.02972996761521,3733106741.0,498,2476.830078125,0.0018891035295691,0.0017238800509198,0.0,0.0,62.0,2.696,1.741498174466372,-0.2653490341150934,Medium
2017-08-05,82.16168328504286,83.02677216923347,81.38645420362886,82.2193288539787,3542981275.0,498,2476.830078125,0.0018891035295691,0.0017238800509198,0.0,0.0,62.0,4.446,1.6403179656046092,0.07016113427940665,Medium
2017-08-06,82.16168328504286,83.02677216923347,81.38645420362886,82.2193288539787,3542981275.0,498,2476.830078125,0.0018891035295691,0.0017238800509198,1.0,1.0,62.0,3.5559999999999996,1.6403179656046092,0.07016113427940665,Medium
2017-08-07,82.16168328504286,83.02677216923347,81.38645420362886,82.2193288539787,3542981275.0,498,2480.909912109375,0.0016471997899281,0.0017754178036063,9.0,1.0,62.0,7.418000000000002,1.6403179656046092,0.07016113427940665,Medium
2017-08-08,82.24244876042921,83.24682559740361,81.35798591326798,82.09287074627167,3853194349.0,498,2474.919921875,-0.0024144327873969,0.0019774285367316,8.0,4.0,62.0,2.698000000000001,1.8888396841356325,-0.18187446557344006,Medium
2017-08-09,81.68329508300668,82.67283182097466,80.87246356549981,81.84495855861879,3554291153.0,498,2474.02001953125,-0.0003636086710507,0.0019546698604588,12.0,3.0,62.0,3.0300000000000007,1.8003682554748508,0.19791497814555464,Medium
2017-08-10,81.64972870511563,82.30896706636887,80.19352625994735,80.599142358485,4740395789.0,498,2438.2099609375,-0.0144744417228017,0.0056693998061577,2.0,2.0,62.0,2.3059999999999996,2.1154408064215176,-1.28669912722541,Medium
2017-08-11,80.75379405916419,81.80285907694538,79.98617640414116,80.82188417585978,4372956326.0,498,2441.320068359375,0.0012755699762128,0.0057386966476093,9.0,8.0,62.0,2.5600000000000005,1.8166826728042196,0.08431816422854402,Medium
2017-08-12,81.41556517638291,82.48408972776684,80.79107282693127,81.64535893158741,4075031153.0,498,2441.320068359375,0.0012755699762128,0.0057386966476093,3.0,3.0,62.0,4.646,1.6930169008355733,0.28224793957600114,Medium
2017-08-13,81.41556517638291,82.48408972776684,80.79107282693127,81.64535893158741,4075031153.0,498,2441.320068359375,0.0012755699762128,0.0057386966476093,15.0,5.0,61.0,2.4460000000000006,1.6930169008355733,0.28224793957600114,Medium
2017-08-14,81.41556517638291,82.48408972776684,80.79107282693127,81.64535893158741,4075031153.0,498,2465.840087890625,0.0100437545445353,0.0073420764697712,371.0,204.0,61.0,3.292,1.6930169008355733,0.28224793957600114,Medium
2017-08-15,81.77446312684127,82.54879365155185,80.84550849313405,81.5294311640253,3684426615.0,498,2464.610107421875,-0.0004988078808476,0.0072762942753961,60.0,34.0,61.0,5.247999999999998,1.703285158417799,-0.29964362154955404,Medium
2017-08-16,81.84154355269342,82.7166473141459,81.06742207166329,81.81230780254884,3498754962.0,498,2468.110107421875,0.0014201029158569,0.0072646673373212,0.0,0.0,61.0,3.858,1.6492252424826148,-0.035722383615304,Medium
2017-08-17,81.75040731528564,82.45937145442997,80.38381377556072,80.69011237152131,3691618930.0,498,2430.010009765625,-0.0154369521609586,0.0091855687735211,0.0,0.0,61.0,3.856000000000001,2.075557678869245,-1.2969904109163746,Medium
2017-08-18,80.64768295658018,81.55773765329636,79.75688070932881,80.43279268128805,3707596687.0,498,2425.550048828125,-0.0018353673110713,0.0091432257474992,0.0,0.0,61.0,5.570000000000001,1.8008569439675455,-0.2664556096519586,Medium
2017-08-19,80.52691727765468,81.38254376758205,79.71181589782955,80.57414836098391,3507553136.0,498,2425.550048828125,-0.0018353673110713,0.0091432257474992,0.0,0.0,61.0,0.8340000000000001,1.670727869752497,0.058652541194871954,Medium
2017-08-20,80.52691727765468,81.38254376758205,79.71181589782955,80.57414836098391,3507553136.0,498,2425.550048828125,-0.0018353673110713,0.0091432257474992,0.0,0.0,84.0,0.7880000000000001,1.670727869752497,0.058652541194871954,High
2017-08-21,80.52691727765468,81.38254376758205,79.71181589782955,80.57414836098391,3507553136.0,498,2428.3701171875,0.0011626510699036,0.0075900252836358,0.0,0.0,84.0,1.5240000000000002,1.670727869752497,0.058652541194871954,High
2017-08-22,80.8729749613578,82.02604084218359,80.2755814318373,81.30136117398978,3235966921.0,498,2452.510009765625,0.0099407797877546,0.0085799695678842,1.0,2.0,84.0,3.3539999999999988,1.750459410346295,0.5297025524740078,High
2017-08-23,81.09764112056556,81.92448488034788,80.325223828751,80.94873767875764,3384452808.0,498,2444.0400390625,-0.003453592714973,0.0075852480028354,1.0,1.0,84.0,2.6639999999999997,1.5992610515968693,-0.18361007761809822,High
2017-08-24,81.23683966523255,81.92540220561308,80.24909421103983,80.84006408419475,3460118289.0,498,2438.969970703125,-0.0020744620703185,0.0075828609106063,0.0,0.0,84.0,1.4860000000000002,1.67630799457325,-0.4884182874086022,High
2017-08-25,81.18959062030397,82.0053743903611,80.36883628941338,80.93699443196675,3160538430.0,498,2443.050048828125,0.0016728693563305,0.007599490474475,0.0,0.0,84.0,1.2560000000000004,1.6365381009477176,-0.31111893335997726,High
2017-08-26,81.21276365882439,81.85301303446414,80.21931655904561,80.87051620780225,3135067293.0,498,2443.050048828125,0.0016728693563305,0.007599490474475,0.0,0.0,84.0,2.6899999999999995,1.6336964754185317,-0.42142076639568254,High
2017-08-27,81.21276365882439,81.85301303446414,80.21931655904561,80.87051620780225,3135067293.0,498,2443.050048828125,0.0016728693563305,0.007599490474475,1.0,1.0,69.0,3.2939999999999996,1.6336964754185317,-0.42142076639568254,Medium
2017-08-28,81.21276365882439,81.85301303446414,80.21931655904561,80.87051620780225,3135067293.0,498,2444.239990234375,0.0004870720543856,0.0044315739662428,0.0,0.0,69.0,1.7899999999999998,1.6336964754185317,-0.42142076639568254,Medium
2017-08-29,80.57097526847627,81.65404011997244,79.86638295044558,80.87440092161478,3058923584.0,498,2446.300048828125,0.0008428217368101,0.0042746455579007,3.0,3.0,69.0,4.595999999999999,1.7876571695268524,0.3765942414466721,Medium
2017-08-30,80.96413637651672,82.1176538128645,80.38336333796337,81.39196710318447,3163786955.0,498,2457.590087890625,0.0046151489339618,0.0044612941592227,0.0,0.0,69.0,4.211999999999999,1.7342904749011296,0.5284200459795685,Medium
