Date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2019-11-18,0.0,1.0,0.0,0.0,0.0,0.0,1.9,0.4,0.0,3.5,1.9,0.0,0.0,0.3,1.8,0.2,0.1,0.0,3.8,3.2,2.3,0.1,0.0,0.0,1.4,0.3,0.2,0.0,1.0,4.4,0.0,6.5,9.0,1.2,0.0,0.0,3.2,0.0,2.1,3.2,1.1,0.3,0.0,0.0,0.4,7.3,7.6,0.0,0.0,0.0
2019-11-19,0.0,19.7,7.0,0.0,0.0,0.0,10.3,0.8,0.0,0.0,3.0,1.4,2.2,1.1,0.1,0.0,1.9,0.0,8.0,3.3,9.9,0.3,2.9,0.0,1.0,5.2,0.0,0.0,13.0,0.2,0.0,12.5,0.1,0.0,0.1,0.0,11.8,0.1,4.4,0.0,0.0,0.6,0.0,0.0,12.5,0.0,16.2,0.0,0.5,0.0
2019-11-20,0.0,27.5,76.7,0.0,1.0,4.2,1.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0,6.9,0.0,0.0,0.4,0.0,3.7,0.0,3.4,0.0,0.1,1.1,2.3,12.0,6.5,0.0,10.7,0.0,0.2,8.4,0.0,1.6,0.0,0.0,3.1,0.0,0.0,0.0,0.0,5.1,4.7,0.0,0.0,0.0,0.0,5.7
2019-11-21,0.2,21.0,25.4,15.5,0.0,1.1,0.0,0.6,0.0,0.0,1.3,0.0,8.9,3.6,14.2,8.1,0.1,0.0,0.0,0.0,0.0,4.3,4.7,0.0,5.9,0.0,8.4,8.0,0.0,0.5,3.7,0.1,0.0,0.0,1.1,10.0,0.0,0.1,0.0,0.0,0.0,0.0,1.4,2.0,0.0,0.0,0.0,0.5,18.9,1.3
2019-11-22,1.7,30.8,1.0,17.4,0.0,9.7,3.8,6.8,0.0,0.9,0.3,0.0,0.0,1.1,0.0,7.7,16.4,65.3,4.4,5.8,3.1,0.1,0.0,16.9,3.5,0.0,0.0,0.0,2.7,3.2,0.0,5.5,0.0,0.0,3.4,2.0,0.0,2.6,4.7,0.0,0.0,16.1,4.6,0.0,3.9,3.4,0.0,13.0,0.0,0.0
2019-11-23,16.6,0.4,0.0,0.3,0.0,0.0,0.0,2.7,0.0,7.6,0.1,0.0,2.0,8.8,0.0,0.0,9.8,10.1,0.0,3.5,0.0,0.0,0.0,17.6,1.9,0.1,0.0,0.0,0.0,2.6,0.0,0.0,18.4,0.0,7.5,0.0,0.0,4.5,0.0,11.7,0.0,6.3,0.0,0.0,0.0,9.5,1.0,5.4,0.0,0.0
2019-11-24,0.0,0.0,0.0,0.0,0.0,0.0,40.8,14.1,2.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.0,19.0,18.8,36.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,28.6,23.6,0.0,22.9,1.7,0.0,0.2,0.0,2.3,13.7,42.4,0.0,0.0,0.0,0.0,0.0,7.3,9.6,14.1,4.3,0.0,0.0
2019-11-25,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.6,0.2,0.0,0.0,0.1,0.0,0.2,0.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,16.3,0.0,0.5,6.4
2019-11-26,0.5,2.1,0.0,2.9,0.5,11.1,0.0,0.0,0.0,0.0,0.0,0.8,5.1,4.9,9.0,0.9,3.9,2.5,0.0,0.0,0.0,2.1,1.3,4.4,3.4,1.1,21.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,15.9,0.0,0.0,0.0,0.8,9.2,0.4,1.6,0.0,0.0,0.6,0.0,2.1,5.5
2019-11-27,10.6,28.0,0.8,0.0,13.5,0.0,1.5,0.3,0.0,2.4,0.9,1.8,7.2,17.7,1.1,0.0,17.7,5.4,5.9,1.5,6.2,27.7,11.5,7.0,0.7,1.6,0.9,12.4,11.1,1.3,2.5,3.7,3.4,0.0,11.1,0.0,5.3,1.4,1.9,1.8,0.0,11.4,0.0,0.8,9.8,4.2,0.0,11.3,22.4,0.0
2019-11-28,0.0,51.2,7.9,14.1,7.4,0.0,1.2,0.0,0.0,0.0,0.3,1.3,0.0,0.0,0.4,4.7,0.2,0.0,14.2,0.0,2.0,0.0,0.0,0.0,3.5,2.4,2.2,14.2,3.3,0.1,22.5,4.5,0.0,0.2,0.0,5.4,0.0,0.0,1.6,0.0,0.6,1.5,1.0,6.6,8.0,0.0,0.0,0.0,0.0,0.0
2019-11-29,0.0,38.7,38.0,1.6,1.9,0.5,0.0,0.0,0.0,0.0,0.4,2.0,0.9,1.2,2.5,3.0,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,4.1,2.9,6.0,1.6,0.0,0.0,3.9,0.0,0.0,0.5,0.0,4.6,0.0,0.0,0.0,0.0,9.1,0.3,7.4,9.8,0.0,0.0,0.0,0.0,0.8,3.3
2019-11-30,0.0,12.8,4.1,4.8,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,20.1,24.3,6.9,1.7,40.9,6.2,0.0,0.0,0.0,0.1,18.9,10.9,24.8,4.2,2.0,0.0,0.0,0.0,0.0,0.0,8.0,11.2,2.7,5.4,0.1,0.0,0.0,0.0,20.9,20.7,1.0,0.0,0.0,3.0,0.0,7.2,11.0,11.6
2019-12-01,11.1,5.4,0.0,0.0,11.7,0.0,15.9,24.4,0.1,12.1,0.5,2.2,4.3,6.6,1.7,0.0,11.3,9.2,0.0,22.0,15.0,21.2,6.8,4.0,0.1,0.0,0.8,1.3,3.6,18.8,0.0,10.1,14.1,0.3,12.6,0.0,8.2,12.7,17.5,5.4,3.8,21.8,0.0,0.0,4.5,18.8,5.2,11.4,10.8,0.0
2019-12-02,0.0,11.6,0.0,0.0,0.1,0.0,8.6,0.6,1.2,0.0,0.3,1.8,0.5,0.5,0.0,0.0,1.7,0.0,4.8,5.2,17.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,9.5,9.0,0.0,20.5,0.1,0.0,1.5,0.0,0.0,8.5,12.8,0.0,0.0,0.4,0.0,0.0,2.5,0.7,0.8,6.3,0.0,0.0
2019-12-03,0.0,4.1,0.0,0.0,0.2,0.0,5.1,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0.0,10.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,5.2,1.8,0.0,1.1,0.0,0.0,0.3,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.4,0.1,0.0,0.0
2019-12-04,0.0,0.7,3.1,0.0,14.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.3,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.7,0.9,0.5,0.1,0.0,0.9,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,11.0,0.4,0.0,0.0
2019-12-05,0.0,0.0,0.8,0.1,0.0,1.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,6.8,0.0,0.1,0.1,0.9,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,2.7,0.0,0.0,1.1,0.0,0.0
2019-12-06,7.5,0.2,0.0,4.5,0.0,0.0,0.1,0.0,0.0,0.1,10.4,0.0,0.0,0.0,0.0,0.0,0.5,0.9,0.9,0.0,1.4,0.0,0.0,13.8,0.0,0.0,0.0,0.0,4.3,0.2,0.0,3.3,0.1,0.1,0.2,0.6,0.5,0.1,0.2,0.5,0.0,0.9,0.0,0.0,5.1,0.0,0.3,5.4,0.0,0.0
2019-12-07,0.0,43.6,1.8,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,9.7,0.0,0.0,0.0
2019-12-08,0.5,37.9,18.8,0.0,4.2,0.1,0.0,0.0,0.2,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,2.5,0.0,0.0,5.1,0.0,0.0,6.5,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,2.6,0.0,0.0,1.2
2019-12-09,3.2,64.6,8.6,0.2,0.0,0.0,25.3,15.3,0.0,0.8,0.0,0.0,2.5,14.9,1.2,0.5,5.2,4.2,13.0,13.5,16.4,11.7,6.7,2.1,1.6,0.7,0.7,0.0,14.7,20.4,0.0,7.7,0.3,1.3,28.0,0.0,0.0,12.2,35.2,0.5,2.2,3.8,0.0,0.1,10.0,7.4,0.0,14.3,4.2,1.9
2019-12-10,9.9,6.4,0.0,3.5,0.0,0.0,10.1,10.8,1.3,4.9,0.0,0.0,0.0,0.0,0.0,0.0,9.5,11.9,5.8,7.5,9.2,0.3,0.0,24.6,0.0,0.1,0.0,0.0,5.5,11.2,0.0,12.5,9.5,0.2,0.6,0.0,2.4,5.0,16.8,5.4,0.4,17.2,13.1,0.0,6.2,5.1,4.1,18.5,0.0,0.0
2019-12-11,1.4,0.6,0.0,0.0,0.1,0.0,9.4,7.3,2.9,1.3,0.1,0.3,0.2,0.1,0.6,0.0,0.0,0.0,0.4,5.3,10.5,0.0,0.4,1.4,0.0,1.2,0.0,0.1,1.4,6.8,0.0,1.1,12.7,1.5,0.3,0.0,10.0,0.4,12.4,1.8,0.4,0.0,0.0,0.0,0.4,6.9,6.7,0.2,0.0,0.0
2019-12-12,2.4,7.8,0.0,0.0,0.0,0.0,0.0,0.0,41.6,6.2,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,35.3,0.0,2.8,0.3
2019-12-13,27.6,19.8,0.0,0.0,0.0,0.2,7.1,20.0,6.4,22.9,0.3,0.9,0.0,0.0,0.4,0.0,7.9,1.2,0.9,12.5,3.1,0.0,2.6,1.7,0.0,9.4,1.6,0.1,3.5,14.3,0.0,2.2,42.4,2.9,0.0,0.1,19.3,2.4,2.1,34.2,0.1,5.2,0.0,3.6,2.6,20.2,24.1,3.9,1.0,0.4
2019-12-14,0.0,4.9,0.0,0.2,0.8,4.1,41.2,10.8,2.6,12.0,0.0,0.9,0.0,1.3,0.0,0.0,7.4,0.0,39.5,10.6,39.1,0.0,0.0,0.0,3.4,0.2,0.3,0.2,40.3,15.1,0.0,6.9,6.5,0.0,10.6,0.0,0.6,17.0,76.1,6.5,0.0,1.1,0.0,2.4,14.2,9.2,13.0,21.4,0.0,2.3
2019-12-15,0.0,13.6,0.2,2.8,0.4,2.8,0.0,0.0,0.0,0.0,0.2,0.0,3.9,3.5,1.2,8.9,1.4,0.5,0.5,0.1,0.0,0.4,0.0,0.5,12.2,0.7,2.3,1.4,0.1,0.2,0.0,1.4,0.0,0.2,1.4,0.4,0.2,0.0,0.0,0.0,0.2,0.7,0.0,0.5,1.8,0.0,4.3,1.4,0.0,0.0
2019-12-16,2.8,10.0,0.0,14.9,0.0,3.2,0.0,8.1,0.0,0.0,0.2,0.0,1.9,15.0,0.1,1.9,38.6,19.0,0.0,12.6,0.0,0.0,0.0,14.9,5.7,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,11.2,0.0,0.0,3.8,0.0,0.0,0.0,25.8,2.0,3.5,0.0,3.4,0.4,30.7,0.0,0.0
2019-12-17,21.0,4.3,0.0,0.0,0.0,0.0,15.0,10.4,6.1,31.9,0.0,0.0,0.6,2.7,0.0,0.0,9.1,0.3,3.7,7.6,12.3,0.5,0.0,1.5,0.4,0.0,0.0,0.0,6.7,27.4,0.0,11.4,15.8,0.0,3.1,0.0,0.0,12.5,22.2,31.5,0.0,11.9,0.0,0.0,9.2,7.0,0.2,14.7,0.4,0.0
2019-12-18,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,1.4,0.0,0.0,0.4,0.0,1.7,0.3,1.2,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.2,0.0,0.0,0.0
2019-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,0.0
2019-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,76.8,0.0,0.0,0.0
2019-12-21,6.7,0.0,0.0,2.4,0.0,0.0,0.0,0.0,5.1,2.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0
2019-12-22,59.3,1.0,0.0,0.5,3.7,0.0,0.0,0.0,35.5,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.1,0.0,0.0,0.0,0.0,37.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,4.8,0.0,0.0,8.5,0.0,16.4,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0
2019-12-23,5.3,1.8,0.1,0.0,2.1,0.0,0.0,0.0,42.3,18.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,29.2,0.0,0.0,0.0,5.7,0.0,0.0,78.7,0.0,12.0,0.0,0.1,0.0,0.0,5.3,0.0,0.0,0.0
2019-12-24,0.0,1.4,20.6,0.0,1.6,0.0,0.0,0.0,0.1,0.7,0.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,4.1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,1.8,0.3,0.0,0.0,0.0,0.0,0.0
2019-12-25,0.0,3.8,17.0,0.0,0.5,0.2,0.0,0.0,0.1,0.0,8.7,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,3.3
2019-12-26,0.0,2.2,2.0,0.0,16.2,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.9,0.2,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,1.7,1.5,0.3,0.0,0.0,0.0,0.0,1.7
2019-12-27,1.5,0.0,14.8,0.4,0.0,0.1,0.1,0.0,1.6,1.3,0.4,0.0,0.0,0.0,0.0,0.8,0.0,1.1,8.6,0.0,0.3,0.0,1.0,1.1,2.8,0.0,3.5,0.0,0.9,0.1,6.2,0.2,0.0,0.0,0.6,0.6,1.2,1.4,0.0,0.4,0.0,0.1,0.0,0.0,4.8,0.0,4.4,0.0,0.0,0.0
2019-12-28,4.1,1.6,8.2,2.7,0.0,5.4,0.0,0.0,4.9,0.4,0.1,0.0,4.1,0.1,17.7,61.9,0.0,1.6,0.0,0.0,0.0,0.1,11.1,7.1,15.0,0.0,20.3,0.0,0.0,0.0,1.8,0.1,0.1,1.5,0.0,18.1,0.0,0.0,0.0,0.8,7.3,0.7,9.8,0.3,0.0,0.0,0.3,0.1,7.0,2.0
2019-12-29,4.6,18.0,0.0,15.7,0.0,0.2,4.1,10.2,9.1,1.1,0.0,0.7,22.3,21.8,6.1,0.9,52.0,10.7,0.0,15.0,3.0,17.6,17.0,17.9,10.4,0.0,11.0,0.5,1.3,6.4,0.4,5.7,6.3,11.1,23.8,0.0,0.0,8.6,2.3,3.8,11.3,68.5,0.2,0.3,2.5,8.7,0.1,11.5,15.1,0.6
2019-12-30,3.8,19.4,0.0,0.0,1.3,0.0,28.9,8.1,1.5,3.1,0.0,0.0,6.5,11.0,1.7,0.0,13.9,0.0,1.2,4.6,28.7,32.4,9.4,0.0,0.0,0.0,0.1,0.0,31.0,23.4,0.0,9.2,1.0,7.7,11.0,0.0,0.0,8.4,34.6,1.6,6.7,1.7,0.0,0.4,21.7,5.1,0.6,2.8,20.5,0.0
2019-12-31,0.0,42.2,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.3,0.1,0.2,0.0,0.0,0.0,0.0,14.8,0.6,8.5,3.4,0.6,0.0,0.0,0.9,0.0,0.0,9.6,0.3,0.0,1.5,0.0,0.0,2.0,0.0,5.4,0.7,6.2,0.0,0.0,0.0,0.0,0.0,5.3,0.0,38.1,1.1,1.8,0.0
2020-01-01,0.0,14.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.4,0.0,5.7,0.1,0.8,0.0,0.0,0.0,0.2,0.0,2.0,0.3,0.0,44.5,0.2,0.0,0.0,0.0,0.0,0.0,11.8,0.8,0.0,49.1,0.0,0.4,0.7
2020-01-02,24.5,0.1,0.4,7.6,0.3,0.0,0.0,0.0,0.0,9.0,1.2,0.0,0.0,0.1,0.0,0.0,10.8,54.7,0.0,0.0,0.0,0.0,0.1,80.5,0.0,1.5,0.0,0.0,0.0,0.0,1.5,0.0,5.6,0.0,0.0,0.0,3.6,0.0,0.0,0.9,0.3,37.7,0.5,0.1,0.0,0.0,17.9,1.9,0.0,0.7
2020-01-03,15.9,0.4,0.0,6.4,0.0,0.0,0.7,7.5,0.0,31.6,1.5,0.0,0.0,5.6,0.9,0.0,19.6,13.6,0.0,8.6,0.1,0.0,0.3,16.6,0.2,0.5,0.0,0.0,0.0,4.5,0.0,2.2,22.6,1.2,20.0,0.0,0.0,5.7,0.2,7.1,1.0,19.7,0.0,0.0,0.0,9.1,7.4,13.6,0.0,0.0
2020-01-04,1.1,0.0,0.0,0.0,0.0,0.0,5.7,10.1,10.0,11.3,0.1,1.6,2.4,2.6,0.5,0.0,2.3,0.0,3.4,11.7,4.7,0.1,0.0,0.2,0.0,0.3,0.0,0.0,6.0,7.1,0.0,5.4,8.7,0.0,4.5,0.0,16.6,3.2,5.5,20.1,0.0,4.1,0.0,0.0,9.4,7.5,30.3,16.4,0.0,0.0
2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,2.9,0.3,2.1,1.9,0.3,0.0,0.0,0.0,0.0,0.0,1.4,0.8,0.0,0.9,0.0,0.0,0.0,0.0,17.0,0.1,2.3,0.0,0.0,0.0,0.0,0.0,1.4,0.3,9.5,0.7,1.0,0.0
2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.3,0.0,0.0,0.1,0.4,1.5,0.0,0.0,0.7,0.5,0.0,2.0,0.0,0.0,0.1,0.0,17.9,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.5,0.0,62.0,0.0,0.0,0.1
2020-01-07,0.6,0.0,0.0,0.0,0.0,0.0,1.3,5.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.3,0.0,8.8,0.1,0.8,0.0,0.1,0.0,4.1,0.1,0.0,0.2,1.7,0.0,1.0,3.8,0.0,0.0,0.0,8.7,5.3,0.5,1.0,0.0,2.8,0.0,0.0,0.6,6.3,31.1,6.4,0.0,0.0
2020-01-08,0.0,0.0,0.0,0.0,0.1,0.0,0.8,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.2,0.0,1.6,0.0,1.1,0.2,0.0,26.1,0.6,1.4,0.0,0.0,0.0,0.0,1.2,3.3,0.0,14.3,0.0,0.0,0.6
2020-01-09,0.0,0.0,0.2,4.3,4.1,0.4,0.0,0.0,0.0,0.0,0.0,2.4,1.8,2.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.6,2.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1,0.0,1.3,4.9,0.0,0.0,0.0,0.0,0.0,1.2,0.5,0.0,0.0,2.5,0.0,1.8,0.0
2020-01-10,1.0,0.0,0.5,4.4,0.0,0.3,0.2,0.0,0.3,0.4,0.0,0.6,18.1,32.0,5.0,9.4,1.0,2.0,0.5,0.0,0.1,0.3,0.7,11.5,43.7,0.9,0.3,0.0,0.4,0.0,2.9,1.1,0.8,0.0,21.0,15.0,19.7,0.1,0.0,0.8,1.7,2.8,26.7,0.1,0.9,0.0,17.8,0.0,1.1,0.4
2020-01-11,10.3,0.0,0.0,71.3,0.0,0.0,0.0,0.0,0.2,23.2,1.1,3.6,48.8,45.2,1.0,2.4,29.7,27.0,1.2,0.0,0.0,54.5,0.0,32.4,28.2,0.8,0.0,0.0,0.4,0.2,0.0,0.1,4.3,0.2,17.2,4.7,43.9,0.1,0.0,1.6,0.1,31.8,4.0,2.3,8.2,0.1,44.9,9.8,2.3,0.0
2020-01-12,0.0,4.7,0.0,0.0,0.0,0.0,4.6,1.9,0.3,18.6,10.1,1.4,0.1,1.3,2.7,0.0,0.0,0.0,18.2,3.5,1.8,2.3,0.8,0.0,0.0,1.3,1.7,0.0,12.4,4.6,0.0,9.0,3.4,0.5,9.0,0.0,43.5,8.9,7.4,15.6,0.0,0.0,0.0,2.6,20.2,1.9,24.5,2.2,0.5,0.0
2020-01-13,21.9,0.0,0.0,0.0,0.0,0.1,0.5,0.0,0.0,7.8,1.2,2.9,0.0,0.0,1.5,0.0,0.0,14.8,1.1,0.0,0.1,1.0,2.9,3.3,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.3,0.0,0.0,25.8,0.0,0.2,1.3,0.0,0.6,0.4,1.3,0.5,0.0,11.0,0.0,4.1,0.1
2020-01-14,15.7,0.0,0.0,0.9,0.0,0.0,0.6,2.4,1.7,15.0,0.0,2.4,0.0,0.0,0.9,0.3,4.7,4.2,0.0,4.1,0.9,0.0,1.2,22.9,0.1,0.9,0.0,0.0,0.8,0.6,0.0,0.8,18.5,0.2,0.0,0.1,19.0,2.2,0.4,1.0,0.1,18.0,0.0,0.8,0.4,6.6,10.1,8.8,2.4,0.1
2020-01-15,6.1,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.1,0.8,2.2,0.4,0.3,2.9,0.6,2.1,0.0,0.0,0.1,4.4,28.1,0.8,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,2.1,2.4,0.0,3.0,0.0,0.0,0.0,0.0,10.4,0.4,0.0,2.3,0.0,3.8,0.7,0.5,0.0
2020-01-16,6.6,0.0,0.1,1.0,5.0,0.0,4.5,0.0,0.1,1.5,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.2,7.5,0.0,3.7,0.0,0.0,7.4,0.0,0.0,0.0,0.0,9.4,2.4,3.9,7.2,0.0,0.0,0.1,3.6,18.0,0.3,3.2,0.5,0.0,1.4,7.1,0.0,10.9,0.0,6.2,2.3,0.0,0.0
2020-01-17,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2.0,4.6,1.6,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0.4,9.2,0.1,18.9,1.0,7.7,1.8,0.0,0.0,0.4,0.0,0.0,4.6,0.1,26.9,3.9,0.0,0.0,0.0,4.0,0.0,14.3,3.4,0.8,0.0,7.5,0.0,4.9,0.7
2020-01-18,6.5,0.0,0.0,8.3,0.0,0.0,9.3,5.7,0.0,5.5,0.5,0.0,21.6,22.9,3.1,1.0,8.2,12.4,2.5,7.5,5.6,16.3,3.8,28.6,11.2,0.0,0.3,0.0,6.5,6.4,0.0,9.6,1.7,1.5,22.2,0.7,12.6,11.3,7.2,0.4,0.7,13.6,1.3,0.0,6.7,4.6,16.7,13.3,12.9,0.2
2020-01-19,0.6,0.0,0.0,0.0,0.0,0.0,1.3,0.5,1.8,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.3,3.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.9,0.0,1.4,0.9,0.0,0.3,0.0,0.5,0.4,2.6,2.8,0.0,0.0,0.0,0.0,3.9,0.0,0.0,3.2,0.0,0.0
2020-01-20,0.0,4.6,0.0,0.0,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.7,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0
2020-01-21,0.0,0.1,8.4,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.0,0.0,0.5,2.9,0.0,0.0,10.9,0.0,0.0,0.0
2020-01-22,0.0,0.0,1.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,8.2,9.7,0.0,6.8,0.4,0.0,0.0,0.0,0.2,0.0,3.1,1.2,6.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,8.7,15.4,0.0,0.0,0.0,1.4,0.0,12.3,1.2,0.0,0.0,25.2,0.0,2.7,0.0
